Close,High,Low,Open,Volume
1310.869995,1311,1301.670044,1307.01001,3925950000
1319.050049,1322.849976,1311.849976,1311.849976,3902270000
1324.569946,1324.869995,1316.030029,1318.76001,3881530000
1320.880005,1324.540039,1314.890015,1322.47998,3922240000
1321.869995,1322.780029,1311.73999,1318.130005,4184610000
1329.150024,1330.790039,1316.079956,1318.660034,4219300000
1332.319946,1332.959961,1326.900024,1328.72998,3567040000
1328.01001,1330.430054,1324.609985,1330.430054,3926860000
1336.319946,1337.609985,1329.51001,1329.51001,1966450000
1340.430054,1341.5,1331,1334.369995,1966450000
1343.01001,1344.069946,1338.119995,1340.380005,1162310000
1315.439941,1338.910034,1312.329956,1338.910034,1322780000
1307.400024,1317.910034,1299.550049,1315.439941,1330340000
1306.099976,1310.910034,1294.26001,1307.089966,1222900000
1319.880005,1320.609985,1307.339966,1307.339966,3836030000
1327.219971,1329.380005,1320.550049,1321.609985,1252850000
1306.329956,1332.089966,1306.140015,1328.640015,1180420000
1308.439941,1314.189941,1302.579956,1305.469971,1025000000
1330.969971,1332.280029,1312.369995,1312.369995,4340470000
1321.150024,1331.079956,1312.589966,1330.72998,4223740000
1310.130005,1327.680054,1303.98999,1322.719971,3964730000
1321.819946,1325.73999,1306.859985,1311.050049,4531420000
1320.02002,1323.209961,1312.27002,1319.920044,3709520000
1295.109985,1315.719971,1294.209961,1315.719971,4723020000
1304.280029,1308.349976,1291.98999,1293.430054,3740400000
1296.390015,1301.189941,1286.369995,1301.189941,4050370000
1281.869995,1288.459961,1261.119995,1288.459961,5201400000
1256.880005,1280.910034,1249.050049,1279.459961,5833000000
1273.719971,1278.880005,1261.609985,1261.609985,4134950000
1279.209961,1288.880005,1276.180054,1276.709961,4685500000
1298.380005,1300.579956,1281.650024,1281.650024,4223730000
1293.77002,1299.349976,1292.699951,1298.290039,3576550000
1297.540039,1300.51001,1284.050049,1292.189941,3842350000
1309.660034,1311.339966,1297.73999,1300.609985,4223740000
1313.800049,1319.180054,1310.150024,1311.800049,4223740000
1310.189941,1319.73999,1310.189941,1315.449951,3215170000
1319.439941,1319.449951,1305.26001,1309.369995,3482580000
1328.26001,1331.73999,1321.890015,1321.890015,3809570000
1325.829956,1329.77002,1325.030029,1327.439941,3566270000
1332.410034,1337.849976,1328.890015,1329.47998,4223740000
1332.869995,1336.73999,1329.099976,1333.560059,4223740000
1332.630005,1338.209961,1330.030029,1332.030029,3852280000
1335.540039,1339.380005,1331.089966,1335.939941,4223740000
1333.51001,1338.800049,1326.560059,1334.819946,4005600000
1328.170044,1339.459961,1322.939941,1336.160034,3582810000
1324.459961,1333.77002,1321.060059,1329.01001,3478970000
1314.160034,1321.959961,1309.51001,1321.959961,4275490000
1314.410034,1321.349976,1309.189941,1314.030029,3850860000
1314.52002,1316.790039,1302.420044,1311.130005,3872630000
1319.680054,1322.880005,1313.680054,1314.540039,4223740000
1305.140015,1313.349976,1294.699951,1313.349976,4223740000
1312.619995,1312.699951,1303.969971,1305.98999,3886300000
1330.359985,1332.660034,1319.119995,1319.119995,4236280000
1337.380005,1337.48999,1332.829956,1333.22998,3587240000
1335.25,1337.550049,1331.469971,1337.140015,2142130000
1347.23999,1349.550049,1336.75,1336.75,3908060000
1355.660034,1357.48999,1344.25,1348.430054,4051570000
1360.47998,1361.709961,1353.599976,1353.859985,4036820000
1363.609985,1364.560059,1358.689941,1360.140015,3479070000
1361.219971,1370.579956,1358.589966,1365.209961,3846250000
1356.619995,1360.839966,1349.52002,1359.76001,4223740000
1347.319946,1355.900024,1341.5,1355.900024,4223740000
1335.099976,1348,1329.170044,1344.160034,3846250000
1340.199951,1354.359985,1335.579956,1340.23999,4223740000
1346.290039,1349.439941,1338.640015,1340.199951,4265250000
1357.160034,1359.439941,1348.339966,1348.339966,4223740000
1342.079956,1354.51001,1336.359985,1354.51001,3846250000
1348.650024,1351.050049,1332.030029,1339.390015,3777210000
1337.77002,1350.469971,1333.359985,1348.689941,3426660000
1329.469971,1343.329956,1327.319946,1334.77002,3846250000
1328.97998,1330.420044,1318.51001,1326.099976,4053970000
1340.680054,1341.819946,1326.589966,1328.540039,3922030000
1343.599976,1346.819946,1336.359985,1342.400024,3626110000
1333.27002,1342,1330.670044,1342,4066020000
1317.369995,1333.069946,1312.880005,1333.069946,3255580000
1316.280029,1323.719971,1313.869995,1317.699951,3846250000
1320.469971,1325.859985,1311.800049,1316.359985,4109670000
1325.689941,1328.51001,1314.410034,1320.640015,3259470000
1331.099976,1334.619995,1325.689941,1325.689941,3124560000
1345.199951,1345.199951,1331.099976,1331.099976,4696240000
1314.550049,1345.199951,1313.709961,1345.199951,4241090000
1312.939941,1318.030029,1305.609985,1314.550049,3762170000
1300.160034,1312.939941,1297.900024,1312.939941,3505030000
1286.170044,1300.26001,1284.719971,1300.26001,3555980000
1284.939941,1296.219971,1284.73999,1286.310059,3846250000
1279.560059,1287.040039,1277.420044,1284.630005,3970810000
1289,1294.540039,1279.630005,1279.630005,3332510000
1270.97998,1288.599976,1268.280029,1288.599976,3846250000
1271.829956,1277.040039,1265.640015,1271.310059,4132520000
1287.869995,1292.5,1272.219971,1272.219971,3500280000
1265.420044,1287.869995,1261.900024,1287.869995,4070500000
1267.640015,1274.109985,1258.069946,1265.530029,3846250000
1271.5,1279.819946,1267.400024,1268.579956,4916460000
1278.359985,1280.420044,1267.560059,1271.5,3464660000
1295.52002,1297.619995,1278.400024,1278.400024,4056150000
1287.140015,1298.609985,1286.790039,1295.47998,3718420000
1283.5,1286.599976,1262.869995,1286.599976,4983450000
1268.449951,1283.930054,1267.23999,1283.040039,3665340000
1280.099976,1284.910034,1267.530029,1268.439941,3479070000
1296.670044,1296.800049,1280.209961,1280.209961,3681500000
1307.410034,1309.209961,1296.849976,1296.849976,4347540000
1320.640015,1321.969971,1307.640015,1307.640015,4200500000
1339.670044,1341.01001,1318.180054,1320.640015,3796930000
1337.880005,1340.890015,1334.300049,1339.589966,3722320000
1339.219971,1340.939941,1330.920044,1337.560059,3564190000
1353.219971,1356.47998,1339.619995,1339.619995,4069530000
1343.800049,1352.390015,1333.709961,1352.390015,3594360000
1319.48999,1343.310059,1316.420044,1343.310059,3879130000
1313.640015,1327.170044,1313.329956,1319.609985,4227890000
1317.719971,1331.47998,1314.449951,1314.449951,4060080000
1308.869995,1326.880005,1306.51001,1317.73999,4358570000
1316.140015,1317.699951,1307.52002,1308.869995,4242760000
1305.439941,1315.939941,1295.920044,1315.939941,4118160000
1326.72998,1328.140015,1307.069946,1307.069946,4304600000
1325.839966,1330.430054,1323.650024,1328.660034,3767420000
1343.800049,1347,1325.650024,1325.650024,4837430000
1345.02002,1346.099976,1336.949951,1343.800049,3522830000
1337.430054,1344.319946,1331.089966,1344.319946,3536890000
1331.939941,1338.51001,1329.589966,1337.390015,4007050000
1304.890015,1331.910034,1303.48999,1331.910034,3479040000
1300.670044,1316.319946,1299.160034,1304.839966,4951800000
1292.280029,1304.160034,1282.859985,1300.119995,5061190000
1286.939941,1307.380005,1274.72998,1292.589966,4967390000
1254.050049,1286.560059,1254.030029,1286.560059,5206290000
1260.339966,1261.199951,1234.560059,1254.25,6446940000
1200.069946,1260.22998,1199.540039,1260.22998,4266530000
1199.380005,1218.109985,1168.089966,1200.280029,5454590000
1119.459961,1198.47998,1119.280029,1198.47998,2615150000
1172.530029,1172.880005,1101.540039,1120.22998,2366660000
1120.76001,1171.77002,1118.01001,1171.77002,5018070000
1172.640015,1186.290039,1121.300049,1121.300049,3685050000
1178.810059,1189.040039,1170.73999,1172.869995,5640380000
